setup_id,cash_log_id,weights,prediction_type,predicted_variant,recommended_algorithm,chosen_config_hash,n_train_instances,real_score,full_best_score,full_worst_score,action_best_score,action_worst_score,regret_full,regret_action,accuracy_full,accuracy_action,rank_full,rank_action,n_full_configs,n_action_configs,predicted_composite
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,mix-simp,candidate,IMf,inductive_miner_imf,c3dd65d421b2ed6e,60,0.8542477450712869,0.8823839323945362,0.0,0.8823839323945362,0.7322580424149691,0.028136187323249295,0.028136187323249295,0.9681134409973947,0.812582710902971,13,2,196,5,0.8009125849226176
C0_cash_reg_apdtm_features_cash_real_default,bpi2013_open_problems,mix-gen,candidate,AM,alpha_miner_classic,65361c91085f4e7e,60,0.8490136062359769,0.9253321454132266,0.0,0.9003300715017378,0.823835292661598,0.07631853917724973,0.05131646526576095,0.9175230866499638,0.3291507467064771,53,4,196,5,0.8062511579985963
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,equal,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.7897159833979309,0.8802301190425359,0.0,0.7897159833979309,0.5001675983519174,0.09051413564460498,0.0,0.8971699176312428,1.0,51,1,196,5,0.7177128856865687
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,fitn,candidate,IMd,inductive_miner_imd,9d837cc3c8eeb105,60,1.0,1.0,0.0,1.0,0.495774473479623,0.0,0.0,1.0,1.0,1,1,196,5,0.9946297692084665
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,prec,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.9977548056712652,0.9982184707429071,0.0,0.9977548056712652,0.1259019512485154,0.0004636650716419721,0.0,0.9995355074212393,1.0,4,1,196,5,0.7883517771013464
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,gene,candidate,IMd,inductive_miner_imd,9d837cc3c8eeb105,60,0.988416241415834,0.99095165942404,0.0,0.988416241415834,0.8436482021383097,0.002535418008206003,0.0,0.9974414311898124,1.0,5,1,196,5,0.842224980538741
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,simp,candidate,IMf,inductive_miner_imf,8f11ab03a7eddc83,60,0.6170212765957447,0.7701149425287357,0.0,0.6170212765957447,0.392,0.153093665932991,0.0,0.801206732295967,1.0,47,1,196,5,0.5862127388051408
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,fit+pre,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.9168671249859663,0.9550451175767805,0.0,0.9168671249859663,0.31083821236406917,0.038177992590814114,0.0,0.9600249329710386,1.0,30,1,196,5,0.8382435230106828
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,fit+gen,candidate,IMd,inductive_miner_imd,9d837cc3c8eeb105,60,0.994208120707917,0.9949668505231788,0.0,0.994208120707917,0.7413842210795771,0.000758729815261816,0.0,0.9992374320663419,1.0,4,1,196,5,0.9184273748736037
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,fit+sim,candidate,IMf,inductive_miner_imf,8f11ab03a7eddc83,60,0.8085106382978724,0.8402404432249244,0.0,0.8085106382978724,0.4438872367398115,0.03172980492705202,0.0,0.9622372319936542,1.0,13,1,196,5,0.7904212540068036
